2720.81478,-5.971
2720.81479,-5.971
2720.81480,-5.981
2720.81481,-5.961
2720.81482,-5.971
2720.81483,-5.981
2720.81484,-5.976
2720.81485,-5.986
2720.81486,-5.969
2720.81487,-5.965
